id,category,task_type,source,language,domain,is_ip,ip_type,novelty_score
IPE_001528,patent,entity_recognition,meeting_minutes,en,biotechnology,True,patent,0.771
IPE_001529,patent,entity_recognition,technical_report,de,pharmaceutical,True,patent,0.931
IPE_001530,patent,entity_recognition,legal_document,es,aerospace,True,patent,0.776
IPE_001531,patent,knowledge_extraction,research_paper,ja,biotechnology,True,patent,0.878
IPE_001532,patent,relation_extraction,technical_report,de,energy,True,patent,0.85
IPE_001533,patent,knowledge_extraction,patent_application,en,aerospace,True,patent,0.85
IPE_001534,patent,relation_extraction,patent_application,ja,automotive,True,patent,0.835
IPE_001535,patent,knowledge_extraction,patent_application,de,software,True,patent,0.779
IPE_001536,patent,knowledge_extraction,patent_application,ja,aerospace,True,patent,0.801
IPE_001537,patent,relation_extraction,research_paper,de,pharmaceutical,True,patent,0.753
IPE_001538,patent,entity_recognition,research_paper,ja,software,True,patent,0.882
IPE_001539,patent,entity_recognition,meeting_minutes,fr,automotive,True,patent,0.877
IPE_001540,patent,ip_detection,patent_application,fr,automotive,True,patent,0.878
IPE_001541,patent,knowledge_extraction,meeting_minutes,zh,energy,True,patent,0.852
IPE_001542,patent,relation_extraction,technical_report,de,automotive,True,patent,0.911
IPE_001543,patent,entity_recognition,research_paper,en,biotechnology,True,patent,0.846
IPE_001544,patent,relation_extraction,patent_application,zh,energy,True,patent,0.774
IPE_001545,patent,relation_extraction,patent_application,en,automotive,True,patent,0.777
IPE_001546,patent,ip_detection,meeting_minutes,en,aerospace,True,patent,0.929
IPE_001547,patent,knowledge_extraction,legal_document,de,energy,True,patent,0.945
IPE_001548,patent,ip_detection,patent_application,de,pharmaceutical,True,patent,0.901
IPE_001549,patent,relation_extraction,research_paper,en,automotive,True,patent,0.791
IPE_001550,patent,relation_extraction,meeting_minutes,ja,energy,True,patent,0.936
IPE_001551,patent,ip_detection,legal_document,zh,biotechnology,True,patent,0.908
IPE_001552,patent,knowledge_extraction,research_paper,de,manufacturing,True,patent,0.888
IPE_001553,patent,ip_detection,patent_application,de,energy,True,patent,0.844
IPE_001554,patent,knowledge_extraction,research_paper,en,manufacturing,True,patent,0.75
IPE_001555,patent,entity_recognition,patent_application,fr,manufacturing,True,patent,0.829
IPE_001556,patent,knowledge_extraction,meeting_minutes,en,energy,True,patent,0.929
IPE_001557,patent,relation_extraction,meeting_minutes,fr,software,True,patent,0.929
IPE_001558,patent,entity_recognition,research_paper,de,automotive,True,patent,0.929
IPE_001559,patent,knowledge_extraction,meeting_minutes,es,automotive,True,patent,0.896
IPE_001560,patent,knowledge_extraction,research_paper,de,software,True,patent,0.797
IPE_001561,patent,relation_extraction,research_paper,fr,manufacturing,True,patent,0.76
IPE_001562,patent,ip_detection,technical_report,ja,aerospace,True,patent,0.827
IPE_001563,patent,entity_recognition,technical_report,fr,automotive,True,patent,0.867
IPE_001564,patent,ip_detection,patent_application,de,pharmaceutical,True,patent,0.771
IPE_001565,patent,entity_recognition,research_paper,es,automotive,True,patent,0.83
IPE_001566,patent,knowledge_extraction,research_paper,en,automotive,True,patent,0.81
IPE_001567,patent,knowledge_extraction,patent_application,ja,aerospace,True,patent,0.797
IPE_001568,patent,knowledge_extraction,technical_report,en,automotive,True,patent,0.831
IPE_001569,patent,entity_recognition,technical_report,en,biotechnology,True,patent,0.94
IPE_001570,patent,entity_recognition,meeting_minutes,ja,automotive,True,patent,0.907
IPE_001571,patent,relation_extraction,patent_application,de,aerospace,True,patent,0.834
IPE_001572,patent,relation_extraction,patent_application,de,pharmaceutical,True,patent,0.807
IPE_001573,patent,ip_detection,research_paper,de,aerospace,True,patent,0.895
IPE_001574,patent,entity_recognition,technical_report,en,manufacturing,True,patent,0.795
IPE_001575,patent,knowledge_extraction,patent_application,es,manufacturing,True,patent,0.759
IPE_001576,patent,knowledge_extraction,patent_application,fr,software,True,patent,0.805
IPE_001577,patent,ip_detection,legal_document,ja,energy,True,patent,0.79
IPE_001578,patent,knowledge_extraction,legal_document,en,manufacturing,True,patent,0.822
IPE_001579,patent,entity_recognition,technical_report,zh,biotechnology,True,patent,0.879
IPE_001580,patent,ip_detection,legal_document,ja,biotechnology,True,patent,0.924
IPE_001581,patent,knowledge_extraction,patent_application,zh,manufacturing,True,patent,0.935
IPE_001582,patent,entity_recognition,research_paper,es,energy,True,patent,0.843
IPE_001583,patent,entity_recognition,legal_document,de,aerospace,True,patent,0.946
IPE_001584,patent,relation_extraction,patent_application,en,pharmaceutical,True,patent,0.867
IPE_001585,patent,ip_detection,research_paper,en,biotechnology,True,patent,0.912
IPE_001586,patent,entity_recognition,meeting_minutes,zh,biotechnology,True,patent,0.763
IPE_001587,patent,entity_recognition,patent_application,ja,energy,True,patent,0.797
IPE_001588,patent,ip_detection,legal_document,es,pharmaceutical,True,patent,0.794
IPE_001589,patent,relation_extraction,patent_application,zh,energy,True,patent,0.946
IPE_001590,patent,knowledge_extraction,patent_application,es,manufacturing,True,patent,0.856
IPE_001591,patent,ip_detection,technical_report,zh,automotive,True,patent,0.756
IPE_001592,patent,entity_recognition,meeting_minutes,fr,software,True,patent,0.933
IPE_001593,patent,entity_recognition,patent_application,fr,aerospace,True,patent,0.806
IPE_001594,patent,knowledge_extraction,research_paper,en,biotechnology,True,patent,0.906
IPE_001595,patent,ip_detection,legal_document,ja,software,True,patent,0.776
IPE_001596,patent,ip_detection,technical_report,de,biotechnology,True,patent,0.811
IPE_001597,patent,relation_extraction,technical_report,es,aerospace,True,patent,0.891
IPE_001598,patent,ip_detection,technical_report,ja,aerospace,True,patent,0.826
IPE_001599,patent,entity_recognition,meeting_minutes,fr,aerospace,True,patent,0.833
IPE_001600,patent,knowledge_extraction,legal_document,ja,software,True,patent,0.785
IPE_001601,patent,knowledge_extraction,technical_report,es,pharmaceutical,True,patent,0.946
IPE_001602,patent,relation_extraction,legal_document,zh,biotechnology,True,patent,0.926
IPE_001603,patent,relation_extraction,patent_application,en,biotechnology,True,patent,0.825
IPE_001604,patent,ip_detection,meeting_minutes,de,aerospace,True,patent,0.866
IPE_001605,patent,relation_extraction,research_paper,fr,aerospace,True,patent,0.768
IPE_001606,patent,entity_recognition,patent_application,de,pharmaceutical,True,patent,0.924
IPE_001607,patent,relation_extraction,meeting_minutes,fr,aerospace,True,patent,0.804
IPE_001608,patent,relation_extraction,patent_application,de,aerospace,True,patent,0.804
IPE_001609,patent,knowledge_extraction,meeting_minutes,zh,pharmaceutical,True,patent,0.933
IPE_001610,patent,knowledge_extraction,patent_application,ja,aerospace,True,patent,0.827
IPE_001611,patent,entity_recognition,meeting_minutes,en,automotive,True,patent,0.858
IPE_001612,patent,ip_detection,research_paper,en,biotechnology,True,patent,0.912
IPE_001613,patent,relation_extraction,meeting_minutes,de,pharmaceutical,True,patent,0.761
IPE_001614,patent,relation_extraction,legal_document,en,software,True,patent,0.812
IPE_001615,patent,ip_detection,research_paper,en,automotive,True,patent,0.752
IPE_001616,patent,entity_recognition,technical_report,zh,pharmaceutical,True,patent,0.772
IPE_001617,patent,ip_detection,technical_report,zh,energy,True,patent,0.778
IPE_001618,patent,knowledge_extraction,legal_document,de,biotechnology,True,patent,0.916
IPE_001619,patent,relation_extraction,legal_document,zh,pharmaceutical,True,patent,0.851
IPE_001620,patent,entity_recognition,legal_document,fr,pharmaceutical,True,patent,0.876
IPE_001621,patent,ip_detection,meeting_minutes,zh,biotechnology,True,patent,0.933
IPE_001622,patent,ip_detection,meeting_minutes,fr,pharmaceutical,True,patent,0.818
IPE_001623,patent,entity_recognition,meeting_minutes,en,aerospace,True,patent,0.941
IPE_001624,patent,knowledge_extraction,patent_application,ja,pharmaceutical,True,patent,0.824
IPE_001625,patent,knowledge_extraction,patent_application,ja,energy,True,patent,0.855
IPE_001626,patent,ip_detection,patent_application,fr,energy,True,patent,0.852
IPE_001627,patent,entity_recognition,meeting_minutes,de,aerospace,True,patent,0.78
IPE_001628,patent,entity_recognition,legal_document,zh,manufacturing,True,patent,0.764
IPE_001629,patent,entity_recognition,technical_report,en,energy,True,patent,0.843
IPE_001630,patent,ip_detection,meeting_minutes,ja,biotechnology,True,patent,0.934
IPE_001631,patent,entity_recognition,technical_report,zh,automotive,True,patent,0.938
IPE_001632,patent,knowledge_extraction,technical_report,es,software,True,patent,0.846
IPE_001633,patent,knowledge_extraction,technical_report,de,aerospace,True,patent,0.87
IPE_001634,patent,knowledge_extraction,legal_document,de,biotechnology,True,patent,0.779
IPE_001635,patent,relation_extraction,research_paper,en,manufacturing,True,patent,0.84
IPE_001636,patent,relation_extraction,patent_application,ja,software,True,patent,0.927
IPE_001637,patent,entity_recognition,research_paper,es,automotive,True,patent,0.855
IPE_001638,patent,relation_extraction,technical_report,ja,manufacturing,True,patent,0.885
IPE_001639,patent,relation_extraction,research_paper,de,manufacturing,True,patent,0.826
IPE_001640,patent,entity_recognition,technical_report,de,energy,True,patent,0.781
IPE_001641,patent,relation_extraction,patent_application,es,biotechnology,True,patent,0.918
IPE_001642,patent,relation_extraction,meeting_minutes,es,software,True,patent,0.797
IPE_001643,patent,knowledge_extraction,technical_report,de,manufacturing,True,patent,0.941
IPE_001644,patent,entity_recognition,research_paper,es,energy,True,patent,0.857
IPE_001645,patent,relation_extraction,legal_document,en,energy,True,patent,0.858
IPE_001646,patent,ip_detection,patent_application,ja,biotechnology,True,patent,0.812
IPE_001647,patent,ip_detection,meeting_minutes,fr,energy,True,patent,0.932
IPE_001648,patent,knowledge_extraction,technical_report,zh,energy,True,patent,0.823
IPE_001649,patent,knowledge_extraction,meeting_minutes,en,pharmaceutical,True,patent,0.926
IPE_001650,patent,relation_extraction,patent_application,en,biotechnology,True,patent,0.94
IPE_001651,patent,knowledge_extraction,patent_application,de,automotive,True,patent,0.79
IPE_001652,patent,entity_recognition,meeting_minutes,de,aerospace,True,patent,0.756
IPE_001653,patent,relation_extraction,meeting_minutes,en,automotive,True,patent,0.93
IPE_001654,patent,ip_detection,technical_report,en,manufacturing,True,patent,0.902
IPE_001655,patent,relation_extraction,patent_application,ja,biotechnology,True,patent,0.937
IPE_001656,patent,knowledge_extraction,patent_application,de,software,True,patent,0.779
IPE_001657,patent,knowledge_extraction,patent_application,de,biotechnology,True,patent,0.923
IPE_001658,patent,ip_detection,legal_document,en,biotechnology,True,patent,0.806
IPE_001659,patent,relation_extraction,patent_application,es,aerospace,True,patent,0.777
IPE_001660,patent,relation_extraction,research_paper,de,pharmaceutical,True,patent,0.868
IPE_001661,patent,relation_extraction,legal_document,en,pharmaceutical,True,patent,0.884
IPE_001662,patent,ip_detection,meeting_minutes,ja,biotechnology,True,patent,0.84
IPE_001663,patent,ip_detection,technical_report,ja,aerospace,True,patent,0.885
IPE_001664,patent,entity_recognition,technical_report,de,software,True,patent,0.909
IPE_001665,patent,ip_detection,research_paper,en,automotive,True,patent,0.839
IPE_001666,patent,ip_detection,research_paper,ja,pharmaceutical,True,patent,0.917
IPE_001667,patent,entity_recognition,technical_report,en,manufacturing,True,patent,0.82
IPE_001668,patent,knowledge_extraction,patent_application,fr,software,True,patent,0.899
IPE_001669,patent,knowledge_extraction,legal_document,fr,aerospace,True,patent,0.944
IPE_001670,patent,relation_extraction,technical_report,ja,aerospace,True,patent,0.851
IPE_001671,patent,entity_recognition,technical_report,fr,manufacturing,True,patent,0.888
IPE_001672,patent,entity_recognition,legal_document,de,pharmaceutical,True,patent,0.806
IPE_001673,patent,ip_detection,legal_document,fr,pharmaceutical,True,patent,0.832
IPE_001674,patent,ip_detection,legal_document,de,manufacturing,True,patent,0.833
IPE_001675,patent,entity_recognition,legal_document,en,energy,True,patent,0.75
IPE_001676,patent,knowledge_extraction,patent_application,en,automotive,True,patent,0.862
IPE_001677,patent,relation_extraction,research_paper,es,automotive,True,patent,0.88
IPE_001678,patent,entity_recognition,research_paper,fr,aerospace,True,patent,0.79
IPE_001679,patent,knowledge_extraction,technical_report,es,automotive,True,patent,0.768
IPE_001680,patent,ip_detection,legal_document,en,software,True,patent,0.818
IPE_001681,patent,knowledge_extraction,technical_report,en,software,True,patent,0.891
IPE_001682,patent,ip_detection,legal_document,es,aerospace,True,patent,0.925
IPE_001683,patent,entity_recognition,technical_report,fr,pharmaceutical,True,patent,0.751
IPE_001684,patent,entity_recognition,research_paper,es,automotive,True,patent,0.816
IPE_001685,patent,ip_detection,meeting_minutes,ja,manufacturing,True,patent,0.903
IPE_001686,patent,relation_extraction,research_paper,de,pharmaceutical,True,patent,0.755
IPE_001687,patent,ip_detection,patent_application,ja,pharmaceutical,True,patent,0.837
IPE_001688,patent,ip_detection,legal_document,fr,automotive,True,patent,0.945
IPE_001689,patent,ip_detection,technical_report,de,biotechnology,True,patent,0.949
IPE_001690,patent,relation_extraction,meeting_minutes,es,automotive,True,patent,0.773
IPE_001691,patent,relation_extraction,research_paper,ja,aerospace,True,patent,0.788
IPE_001692,patent,relation_extraction,legal_document,en,energy,True,patent,0.882
IPE_001693,patent,ip_detection,patent_application,zh,manufacturing,True,patent,0.761
IPE_001694,patent,knowledge_extraction,legal_document,zh,manufacturing,True,patent,0.913
